volume_weight,frictional_angle,cohesion,DJ_1,DJ_2,DJ_4,DJ_3,ZZJL,ZXZ_YL_1,ZXZ_YL_2,KWC_YL_1,KWC_YL_2,NJB_SZ_11,NJB_SZ_21,YG_A_2,YG_B_2,YG_C_2,YG_D_2,YG_E_2,YG_F_2,DX_DW_2
1.905505097,16.89882298,24.34085264,70015.69064,13.62025417,11.27030041,1.351484211,26.83941433,2.77772469,2.828858854,2.153519506,2.123236255,61.25977597,69.32453542,79.37009397,69.35833278,107.7642036,319.7355186,120.8517858,67.54265332,-57.6885542
1.897627433,16.15296571,25.26222428,67345.77014,13.0456682,9.256392363,1.353115361,28.468712,2.774113223,2.825291851,2.152457458,2.109775242,63.07783992,70.02252514,89.37944162,69.40829984,116.9575507,278.6743829,119.9663113,51.38451773,-55.54421973
1.891436515,15.46451344,26.02884152,66897.03661,13.23641816,9.734388419,1.349100233,26.4100968,2.772549378,2.823534502,2.107012405,2.09320528,60.32769049,70.17648781,82.75030655,73.30317189,106.5227202,305.8572472,102.4493482,29.12961026,-60.61779627
1.886339203,14.98189991,26.62502317,64478.6389,15.64183585,11.25309572,1.347447447,26.023006,2.773913328,2.824953537,2.116550834,2.10640786,60.63648342,75.56005977,73.62714146,74.9453522,126.7924117,277.812985,90.17849502,45.4245509,-59.7839162
1.880712963,14.42128704,27.11203704,65448.66109,15.78888249,10.34144921,1.353129693,24.932116,2.777312252,2.827448689,2.057642849,2.064590597,59.85191219,73.82293773,61.17467186,66.25690411,126.0871346,310.8983927,86.84649328,38.89581144,-58.7406406
1.873074074,13.69803704,28.00548148,65002.75782,13.4425551,9.008271713,1.351552656,25.18431167,2.778753248,2.829032622,2.053943286,2.028526868,61.67149161,69.4977529,79.80240914,68.27897761,126.9364681,292.8944037,82.10980988,45.78628918,-54.965656
1.86775,13.1939537,28.62818519,65176.13575,15.6680043,10.67684335,1.34502366,26.74205593,2.775989937,2.826283429,2.101483581,2.090488506,60.08373623,68.83807653,96.47342783,72.08619297,122.2102131,259.4300613,104.645232,47.86501979,-51.40812607
1.865,12.905,28.79583333,64400.94006,14.60130934,9.798407128,1.348975037,27.096302,2.778089259,2.828700661,2.077987958,2.092891518,62.27610808,69.78238306,95.92843619,73.83097995,126.0927056,262.0188093,87.11724826,69.78564187,-46.86254193
1.866589435,12.95601483,28.63881372,65666.81634,15.92339101,11.96721564,1.349136414,23.73448367,2.778886241,2.82958718,2.080817307,2.103665883,58.1949194,75.16136977,125.1964722,83.64052488,126.7966911,234.2385296,93.98769361,63.53234541,-43.10862347
1.866101852,12.85349074,28.37109259,65555.06777,14.88907319,10.89072595,1.349104824,21.91046867,2.779477954,2.830024163,2.107971549,2.138636945,59.80018731,77.22037683,185.573393,70.29659804,106.3936151,227.3000529,86.47975518,50.85840032,-38.1770856
1.865755329,12.76,28.1058202,61867.05812,15.0469255,11.4936803,1.351094092,21.77674593,2.77717032,2.827555804,2.101375257,2.111558764,61.4073931,76.88542809,225.4519449,90.97439967,80.26600891,179.0531483,68.88096398,85.26099816,-33.82230147
1.865347544,12.66417053,27.8452456,66013.53916,15.23613155,12.16982648,1.348915584,27.3484968,2.777174319,2.827913952,2.14623647,2.163630264,59.45146294,72.36775069,236.5087524,102.9016819,88.07978428,183.6713928,78.68058627,60.02988294,-30.02879613
1.865064815,12.60978704,27.70842593,67349.53424,14.27021914,9.983622948,1.345530614,27.066977,2.777747975,2.828623833,2.08783714,2.109779127,57.81557873,69.58498186,260.8072651,74.25215269,115.9902518,143.9139174,113.6094288,52.04650593,-26.5812886
1.864717331,12.51607044,27.44253939,62903.74699,14.02872868,10.88479088,1.381125256,27.025923,2.778528121,2.828915411,2.085690834,2.112702322,61.76804389,70.10849172,213.0471128,97.14500548,123.3339554,122.7006842,95.78648216,84.78732752,-22.09509347
1.866024096,12.51242817,27.14769231,62367.53261,14.21399402,11.41377417,1.379895197,25.77198353,2.778619265,2.828866227,2.107977399,2.104809668,58.85757927,74.4512661,201.3914157,96.08830586,123.0565315,115.7654037,109.6994899,69.76505121,-19.5393932
1.865616311,12.4165987,26.8871177,61091.92441,15.27427233,11.8085177,1.381939576,25.020092,2.777768415,2.828387822,2.11738854,2.106343226,59.87443278,76.10075558,200.5520542,68.87963682,126.1414345,129.6046266,108.1619087,69.16920515,-20.13734573
1.865189991,12.31641335,26.6146988,57387.58161,13.92251304,10.72488027,1.383101026,27.43999067,2.778225645,2.828838487,2.060250921,2.088585321,58.74684349,76.98550742,145.2544094,84.17413381,89.93810638,156.9013609,108.1276572,83.7277731,-21.0232394
1.864782206,12.22058387,26.35412419,57931.16016,13.34094235,11.62778808,1.34242058,27.24175334,2.784335046,2.834077854,2.066114893,2.042273511,58.40851719,74.56099707,85.61152247,83.16812973,101.9034099,198.773981,108.1497777,86.45326818,-23.78010627
1.864578313,12.17266914,26.22383689,58625.32407,14.18394556,11.83900795,1.344664814,27.043516,2.781910032,2.832273689,2.055026765,2.036763943,53.27736366,71.94804612,61.56430833,78.26368174,113.7648502,218.8078969,108.2587129,76.5194624,-26.98793147
1.864355885,12.12039852,26.08170528,57815.26207,14.86973627,11.59770816,1.352377899,26.013622,2.779693525,2.830112396,2.05080379,2.030309376,54.74957954,72.82435747,47.44032693,65.06651528,111.8745641,243.4531306,104.2050056,55.02285492,-32.9934816
1.8639481,12.02456905,25.82113068,62010.61325,15.30975361,11.01542812,1.372717117,29.93026967,2.781583073,2.831827163,2.074677602,2.054072298,59.93915974,74.64388577,47.59374154,64.56122535,123.7802494,268.382697,109.3698631,50.46056466,-35.77308927
